date,cat_code,cat_name,qty_net,qty_sold,qty_returned,revenue_net,n_items,avg_retail_price,avg_wholesale_price
2022-04-01,1011010504,辣椒类,80.48,80.48,0.0,1010.1254,14,12.5513,8.751
2022-04-01,1011010801,食用菌,19.915,19.915,0.0,265.5426,7,13.3338,7.4581
2022-04-02,1011010101,花叶类,133.168,133.168,0.0,845.5812,27,6.3497,3.6819
2022-04-02,1011010201,花菜类,26.163,26.163,0.0,217.398,1,8.3094,7.4
2022-04-02,1011010402,水生根茎类,34.452,34.452,0.0,305.248,3,8.8601,5.7249
2022-04-02,1011010501,茄类,18.016000000000002,18.016000000000002,0.0,270.2158,3,14.9987,9.3887
2022-04-02,1011010504,辣椒类,71.349,71.349,0.0,942.9616,15,13.2162,9.1896
2022-04-02,1011010801,食用菌,30.03,30.03,0.0,268.5094,6,8.9414,5.1112
2022-04-03,1011010101,花叶类,111.538,111.538,0.0,734.3956000000001,26,6.5843,3.89
2022-04-03,1011010201,花菜类,16.438,16.438,0.0,135.742,1,8.2578,7.48
2022-04-03,1011010402,水生根茎类,42.998000000000005,42.998000000000005,0.0,374.81280000000004,2,8.717,5.7076
2022-04-03,1011010501,茄类,23.887,23.887,0.0,362.5468,3,15.1776,10.4987
2022-04-03,1011010504,辣椒类,96.131,96.131,0.0,1107.3378,15,11.519,8.9993
2022-04-03,1011010801,食用菌,46.766,46.766,0.0,318.3404,5,6.8071,3.835
2022-04-04,1011010101,花叶类,148.726,148.726,0.0,967.8308,23,6.5075,3.9478
2022-04-04,1011010201,花菜类,22.224,22.224,0.0,266.688,1,12.0,7.48
2022-04-04,1011010402,水生根茎类,31.759,31.759,0.0,254.072,1,8.0,5.0
2022-04-04,1011010501,茄类,23.387,23.387,0.0,365.1374,3,15.6128,11.5427
2022-04-04,1011010504,辣椒类,107.732,107.732,0.0,1424.683,14,13.2243,9.7209
2022-04-04,1011010801,食用菌,40.745000000000005,40.745000000000005,0.0,415.54060000000004,5,10.1986,5.6442
2022-04-05,1011010101,花叶类,146.419,146.419,0.0,881.3226000000001,24,6.0192,3.4731
2022-04-05,1011010201,花菜类,21.248,21.248,0.0,254.976,1,12.0,7.48
2022-04-05,1011010402,水生根茎类,21.71,21.71,0.0,173.68,1,8.0,5.0
2022-04-05,1011010501,茄类,15.356,15.356,0.0,224.45540000000003,3,14.6168,9.6202
2022-04-05,1011010504,辣椒类,38.664,38.664,0.0,551.1934,15,14.256,10.6116
2022-04-05,1011010801,食用菌,31.476,31.476,0.0,289.0568,6,9.1834,5.1101
2022-04-06,1011010101,花叶类,109.945,109.945,0.0,596.599,28,5.4263,3.4272
2022-04-06,1011010201,花菜类,17.497,17.497,0.0,168.786,2,9.6466,5.9699
2022-04-06,1011010402,水生根茎类,5.8549999999999995,5.8549999999999995,0.0,58.27199999999999,2,9.9525,7.5764
2022-04-06,1011010501,茄类,11.695,11.695,0.0,190.82279999999997,3,16.3166,10.8518
2022-04-06,1011010504,辣椒类,38.127,38.127,0.0,453.805,14,11.9025,9.8022
2022-04-06,1011010801,食用菌,20.492,20.492,0.0,192.7036,6,9.4038,5.7546
2022-04-07,1011010101,花叶类,85.20100000000001,85.20100000000001,0.0,529.0872,24,6.2099,3.7662
2022-04-07,1011010201,花菜类,10.494,10.494,0.0,125.928,1,12.0,7.48
2022-04-07,1011010402,水生根茎类,6.533,6.533,0.0,52.264,1,8.0,5.0
2022-04-07,1011010501,茄类,14.479,14.479,0.0,211.828,3,14.63,9.6113
2022-04-07,1011010504,辣椒类,28.799,28.799,0.0,384.052,14,13.3356,10.1592
2022-04-07,1011010801,食用菌,14.881,14.881,0.0,178.2252,7,11.9767,7.5121
2022-04-08,1011010101,花叶类,87.65,87.65,0.0,480.9732,24,5.4874,3.0841
2022-04-08,1011010201,花菜类,10.629,10.629,0.0,127.548,1,12.0,7.48
2022-04-08,1011010402,水生根茎类,6.3660000000000005,6.3660000000000005,0.0,60.55200000000001,2,9.5118,6.7134
2022-04-08,1011010501,茄类,12.371,12.371,0.0,154.1644,3,12.4618,9.3387
2022-04-08,1011010504,辣椒类,36.973,36.973,0.0,360.5274,16,9.7511,6.9782
2022-04-08,1011010801,食用菌,18.886,18.886,0.0,170.1519,7,9.0094,5.8021
2022-04-09,1011010101,花叶类,141.102,141.102,0.0,813.0178,28,5.7619,3.1455
2022-04-09,1011010201,花菜类,15.591,15.591,0.0,218.274,1,14.0,7.68
2022-04-09,1011010402,水生根茎类,11.218,11.218,0.0,94.152,2,8.3929,5.7355
2022-04-09,1011010501,茄类,27.258,27.258,0.0,318.8298,3,11.6967,8.9332
2022-04-09,1011010504,辣椒类,133.106,133.106,0.0,1411.298,15,10.6028,8.0794
2022-04-09,1011010801,食用菌,35.619,35.619,0.0,262.226,8,7.362,4.3827
2022-04-10,1011010101,花叶类,184.591,185.591,1.0,1056.6406,26,5.7144,3.2018
2022-04-10,1011010201,花菜类,7.757000000000001,7.757000000000001,0.0,108.598,1,14.0,7.95
2022-04-10,1011010402,水生根茎类,18.378999999999998,18.378999999999998,0.0,153.048,2,8.3273,5.6795
2022-04-10,1011010501,茄类,24.485,24.485,0.0,270.04359999999997,3,11.0289,7.6483
2022-04-10,1011010504,辣椒类,113.881,113.881,0.0,1316.123,14,11.557,9.1149
2022-04-10,1011010801,食用菌,30.945999999999998,30.945999999999998,0.0,253.83530000000002,6,8.2025,5.1245
2022-04-11,1011010101,花叶类,93.428,93.428,0.0,541.3698,24,5.7945,3.0516
2022-04-11,1011010201,花菜类,6.383,6.383,0.0,76.596,1,12.0,7.96
2022-04-11,1011010402,水生根茎类,1.03,1.03,0.0,8.24,1,8.0,5.4
2022-04-11,1011010501,茄类,10.687000000000001,10.687000000000001,0.0,128.83159999999998,3,12.055,7.9106
2022-04-11,1011010504,辣椒类,69.30499999999999,69.30499999999999,0.0,706.9408000000001,12,10.2004,7.7116
2022-04-11,1011010801,食用菌,11.87,11.87,0.0,148.48440000000002,5,12.5092,8.078
2022-04-12,1011010101,花叶类,106.268,106.268,0.0,669.4413999999999,26,6.2996,3.5398
2022-04-12,1011010201,花菜类,6.375,6.375,0.0,89.25,1,14.0,7.96
2022-04-12,1011010402,水生根茎类,7.538,7.538,0.0,60.304,1,8.0,5.4
2022-04-12,1011010501,茄类,20.041,20.041,0.0,202.224,3,10.0905,6.2801
2022-04-12,1011010504,辣椒类,76.22,76.22,0.0,915.6602,14,12.0134,8.1013
2022-04-12,1011010801,食用菌,16.859,16.859,0.0,205.76319999999998,7,12.2049,7.5869
2022-04-13,1011010101,花叶类,100.363,100.363,0.0,650.2318,25,6.4788,3.6493
2022-04-13,1011010201,花菜类,9.797,9.797,0.0,137.158,1,14.0,7.8
2022-04-13,1011010402,水生根茎类,4.61,4.61,0.0,36.88,1,8.0,5.4
2022-04-13,1011010501,茄类,20.903,20.903,0.0,236.36599999999999,3,11.3078,7.421
2022-04-13,1011010504,辣椒类,76.95,76.95,0.0,939.6642,15,12.2114,8.8766
2022-04-13,1011010801,食用菌,31.963,31.963,0.0,227.8254,6,7.1278,4.4234
2022-04-14,1011010101,花叶类,128.586,128.586,0.0,638.2548,24,4.9636,4.4027
2022-04-14,1011010201,花菜类,6.047,6.047,0.0,84.658,1,14.0,7.72
2022-04-14,1011010402,水生根茎类,6.495,6.495,0.0,67.2462,2,10.3535,6.2698
2022-04-14,1011010501,茄类,21.356,21.356,0.0,225.89600000000002,3,10.5776,6.5307
2022-04-14,1011010504,辣椒类,59.010999999999996,59.010999999999996,0.0,735.0268,9,12.4558,9.4675
2022-04-14,1011010801,食用菌,21.589,21.589,0.0,218.6252,5,10.1267,6.2181
2022-04-15,1011010101,花叶类,131.828,131.828,0.0,698.7378,23,5.3004,3.2577
2022-04-15,1011010201,花菜类,10.73,10.73,0.0,150.22,1,14.0,8.32
2022-04-15,1011010402,水生根茎类,14.180000000000001,14.180000000000001,0.0,147.5784,2,10.4075,6.2744
2022-04-15,1011010501,茄类,17.358,17.358,0.0,185.42839999999998,3,10.6826,7.0281
2022-04-15,1011010504,辣椒类,69.72,69.72,0.0,847.589,12,12.157,8.1786
2022-04-15,1011010801,食用菌,39.135999999999996,39.135999999999996,0.0,388.117,7,9.9171,6.0046
2022-04-16,1011010101,花叶类,124.808,124.808,0.0,651.143,25,5.2172,3.1447
2022-04-16,1011010201,花菜类,12.666,12.666,0.0,177.32399999999998,1,14.0,8.32
2022-04-16,1011010402,水生根茎类,15.042,15.042,0.0,140.4,2,9.3339,5.6411
2022-04-16,1011010501,茄类,32.118,32.118,0.0,336.50159999999994,3,10.477,6.88
2022-04-16,1011010504,辣椒类,84.376,84.376,0.0,1007.7892,15,11.944,7.559
2022-04-16,1011010801,食用菌,28.104,28.104,0.0,351.47580000000005,8,12.5063,7.8312
2022-04-17,1011010101,花叶类,107.549,107.549,0.0,719.8602000000001,20,6.6933,4.1913
2022-04-17,1011010201,花菜类,20.254,20.254,0.0,283.556,1,14.0,8.4
2022-04-17,1011010402,水生根茎类,9.701,9.701,0.0,87.309,1,9.0,5.46
2022-04-17,1011010501,茄类,32.008,32.008,0.0,306.704,3,9.5821,6.0843
2022-04-17,1011010504,辣椒类,85.746,85.746,0.0,900.8538000000001,15,10.5061,6.9798
2022-04-17,1011010801,食用菌,40.244,40.244,0.0,378.0066,11,9.3929,5.1381
2022-04-18,1011010101,花叶类,112.679,112.679,0.0,549.3274,24,4.8751,2.6978
2022-04-18,1011010201,花菜类,12.087,12.087,0.0,169.218,1,14.0,8.6
2022-04-18,1011010402,水生根茎类,3.024,3.024,0.0,27.216,1,9.0,5.4
2022-04-18,1011010501,茄类,23.28,23.28,0.0,202.362,2,8.6925,5.1409
2022-04-18,1011010504,辣椒类,62.95,62.95,0.0,670.8258000000001,13,10.6565,7.0232
2022-04-18,1011010801,食用菌,28.667,28.667,0.0,255.24,10,8.9036,5.2867
2022-04-19,1011010101,花叶类,101.391,101.391,0.0,579.0434,29,5.711,3.278
2022-04-19,1011010201,花菜类,7.869,7.869,0.0,110.166,1,14.0,8.6
2022-04-19,1011010402,水生根茎类,5.106,5.106,0.0,60.257400000000004,3,11.8013,8.0988
2022-04-19,1011010501,茄类,16.985,16.985,0.0,173.3884,4,10.2083,5.4425
2022-04-19,1011010504,辣椒类,53.306,53.306,0.0,630.2574,15,11.8234,7.3422
2022-04-19,1011010801,食用菌,23.736,23.736,0.0,253.1907,10,10.6669,6.2536
2022-04-20,1011010101,花叶类,105.275,105.275,0.0,517.1444,24,4.9123,2.8702
2022-04-20,1011010201,花菜类,11.413,11.413,0.0,159.782,1,14.0,9.34
2022-04-20,1011010402,水生根茎类,2.7720000000000002,2.7720000000000002,0.0,29.512,2,10.6465,7.244
2022-04-20,1011010501,茄类,18.031,18.031,0.0,178.85,3,9.919,5.2166
2022-04-20,1011010504,辣椒类,51.324000000000005,51.324000000000005,0.0,588.1108,14,11.4588,7.2115
2022-04-20,1011010801,食用菌,33.394,33.394,0.0,307.6002,9,9.2112,5.392
2022-04-21,1011010101,花叶类,112.794,112.794,0.0,519.4466,29,4.6053,2.7229
2022-04-21,1011010201,花菜类,8.548000000000002,8.548000000000002,0.0,120.086,2,14.0484,9.5573
2022-04-21,1011010402,水生根茎类,3.552,3.552,0.0,39.1068,2,11.0098,6.8497
2022-04-21,1011010501,茄类,11.668000000000001,11.668000000000001,0.0,124.46719999999999,3,10.6674,5.8347
2022-04-21,1011010504,辣椒类,59.830999999999996,59.830999999999996,0.0,579.5748,14,9.6869,7.088
2022-04-21,1011010801,食用菌,27.479,27.479,0.0,227.9597,9,8.2958,4.9696
2022-04-22,1011010101,花叶类,114.043,114.043,0.0,620.4648,31,5.4406,3.1911
2022-04-22,1011010201,花菜类,18.726,18.726,0.0,262.164,1,14.0,9.5
2022-04-22,1011010402,水生根茎类,7.417,7.417,0.0,70.70100000000001,2,9.5323,5.9954
2022-04-22,1011010501,茄类,20.471,20.471,0.0,187.156,3,9.1425,5.4594
2022-04-22,1011010504,辣椒类,69.833,69.833,0.0,690.4784,16,9.8876,6.9926
2022-04-22,1011010801,食用菌,26.309,26.309,0.0,221.2888,9,8.4111,4.7972
2022-04-23,1011010101,花叶类,118.653,118.653,0.0,794.7858,24,6.6984,3.9022
2022-04-23,1011010201,花菜类,19.648,19.648,0.0,227.016,3,11.5542,7.8359
2022-04-23,1011010402,水生根茎类,9.767,9.767,0.0,98.4694,3,10.0819,6.8858
2022-04-23,1011010501,茄类,25.194,25.194,0.0,256.75280000000004,4,10.191,6.3211
2022-04-23,1011010504,辣椒类,86.55,86.55,0.0,898.418,13,10.3803,8.1801
2022-04-23,1011010801,食用菌,27.473,27.473,0.0,278.8754,8,10.1509,6.2872
2022-04-24,1011010101,花叶类,99.189,99.189,0.0,543.2594,23,5.477,3.2133
2022-04-24,1011010201,花菜类,15.603,15.603,0.0,218.442,1,14.0,9.37
2022-04-24,1011010402,水生根茎类,4.52,4.52,0.0,40.68,1,9.0,5.4
2022-04-24,1011010501,茄类,13.678999999999998,13.678999999999998,0.0,117.642,3,8.6002,5.6162
2022-04-24,1011010504,辣椒类,63.739000000000004,63.739000000000004,0.0,531.8552,15,8.3443,7.3732
2022-04-24,1011010801,食用菌,32.921,32.921,0.0,325.06820000000005,9,9.8742,5.9588
2022-04-25,1011010101,花叶类,116.365,116.365,0.0,567.457,27,4.8765,2.8354
2022-04-25,1011010201,花菜类,16.833,16.833,0.0,201.996,1,12.0,8.27
2022-04-25,1011010402,水生根茎类,4.202,4.202,0.0,46.771,2,11.1307,7.6037
2022-04-25,1011010501,茄类,20.592,20.592,0.0,189.652,4,9.21,5.924
2022-04-25,1011010504,辣椒类,94.828,95.828,1.0,773.91,12,8.1992,6.4879
2022-04-25,1011010801,食用菌,28.121000000000002,28.121000000000002,0.0,226.27519999999998,8,8.0465,4.9498
2022-04-26,1011010101,花叶类,91.764,91.764,0.0,487.4498,23,5.312,3.0719
2022-04-26,1011010201,花菜类,9.969000000000001,9.969000000000001,0.0,114.58,2,11.4936,8.003
2022-04-26,1011010402,水生根茎类,4.904999999999999,4.904999999999999,0.0,44.7504,2,9.1234,6.9819
2022-04-26,1011010501,茄类,14.113,14.113,0.0,139.246,3,9.8665,6.1054
2022-04-26,1011010504,辣椒类,61.327999999999996,61.327999999999996,0.0,482.3944,11,7.8658,5.1281
2022-04-26,1011010801,食用菌,13.139,13.139,0.0,167.4491,7,12.7444,8.1374
2022-04-27,1011010101,花叶类,88.807,88.807,0.0,474.1012,23,5.3386,3.2672
2022-04-27,1011010201,花菜类,9.138,9.138,0.0,109.656,1,12.0,7.44
2022-04-27,1011010402,水生根茎类,2.398,2.398,0.0,22.150199999999998,2,9.2369,8.4882
2022-04-27,1011010501,茄类,24.953,24.953,0.0,234.596,4,9.4015,5.6915
2022-04-27,1011010504,辣椒类,64.366,64.366,0.0,509.2136,14,7.9112,4.9843
2022-04-27,1011010801,食用菌,27.102,27.102,0.0,252.87720000000002,9,9.3306,5.7259
2022-04-28,1011010101,花叶类,111.59400000000001,111.59400000000001,0.0,545.7222,24,4.8902,3.1647
2022-04-28,1011010201,花菜类,11.202,11.202,0.0,134.424,1,12.0,7.18
2022-04-28,1011010402,水生根茎类,2.1390000000000002,2.1390000000000002,0.0,26.489,2,12.3838,8.9482
2022-04-28,1011010501,茄类,21.918,21.918,0.0,205.512,2,9.3764,6.1781
2022-04-28,1011010504,辣椒类,80.389,80.389,0.0,660.0256,14,8.2104,6.0942
2022-04-28,1011010801,食用菌,16.357,16.357,0.0,185.0972,8,11.3161,6.8306
2022-04-29,1011010101,花叶类,106.05199999999999,106.05199999999999,0.0,519.2018,25,4.8957,2.8497
2022-04-29,1011010201,花菜类,21.479,21.479,0.0,258.478,2,12.034,7.2196
2022-04-29,1011010402,水生根茎类,7.15,7.15,0.0,81.306,2,11.3715,7.1127
2022-04-29,1011010501,茄类,29.707,29.707,0.0,234.4008,3,7.8904,5.169
2022-04-29,1011010504,辣椒类,96.804,96.804,0.0,756.4174,15,7.8139,5.1073
2022-04-29,1011010801,食用菌,24.064,24.064,0.0,338.698,8,14.0749,8.7296
2022-04-30,1011010101,花叶类,142.03900000000002,142.03900000000002,0.0,857.508,14,6.0371,3.6282
2022-04-30,1011010201,花菜类,28.319,28.319,0.0,283.19,1,10.0,6.77
2022-04-30,1011010402,水生根茎类,9.22,9.22,0.0,82.98,1,9.0,5.4
2022-04-30,1011010501,茄类,35.229,35.229,0.0,318.1612,3,9.0312,5.5304
2022-04-30,1011010504,辣椒类,81.21,81.21,0.0,638.9932,12,7.8684,4.7289
2022-04-30,1011010801,食用菌,34.150999999999996,34.150999999999996,0.0,348.2198,5,10.1965,6.2463
2022-05-01,1011010101,花叶类,147.275,147.275,0.0,898.6082,19,6.1016,3.6176
2022-05-01,1011010201,花菜类,23.295,23.295,0.0,232.95,1,10.0,6.13
2022-05-01,1011010402,水生根茎类,10.863,10.863,0.0,150.2738,3,13.8335,9.1713
2022-05-01,1011010501,茄类,36.606,36.606,0.0,332.5316,4,9.0841,5.7025
2022-05-01,1011010504,辣椒类,65.84100000000001,65.84100000000001,0.0,479.33799999999997,3,7.2802,4.1194
2022-05-01,1011010801,食用菌,33.083,33.083,0.0,234.76700000000002,4,7.0963,4.1522
2022-05-02,1011010101,花叶类,115.468,115.468,0.0,755.5264000000001,17,6.5432,3.7152
2022-05-02,1011010201,花菜类,13.734,13.734,0.0,112.542,1,8.1944,5.75
2022-05-02,1011010402,水生根茎类,8.503,8.503,0.0,84.8214,2,9.9755,5.9202
2022-05-02,1011010501,茄类,47.126999999999995,47.126999999999995,0.0,347.6456,3,7.3768,5.3208
2022-05-02,1011010504,辣椒类,57.464,57.464,0.0,462.40799999999996,5,8.0469,5.0461
2022-05-02,1011010801,食用菌,42.191,42.191,0.0,336.1818,4,7.9681,4.7208
2022-05-03,1011010101,花叶类,88.193,88.193,0.0,604.928,14,6.8591,3.9641
2022-05-03,1011010201,花菜类,27.601,27.601,0.0,220.808,1,8.0,5.78
2022-05-03,1011010402,水生根茎类,2.8680000000000003,2.8680000000000003,0.0,25.811999999999998,1,9.0,5.4
2022-05-03,1011010501,茄类,42.378,42.378,0.0,306.558,4,7.2339,5.8604
2022-05-03,1011010504,辣椒类,67.711,67.711,0.0,521.5,8,7.7019,5.3421
2022-05-03,1011010801,食用菌,18.375,18.375,0.0,178.925,3,9.7374,5.8974
2022-05-04,1011010101,花叶类,105.769,105.769,0.0,716.9224,15,6.7782,4.069
2022-05-04,1011010201,花菜类,26.182,26.182,0.0,213.4388,1,8.1521,5.81
2022-05-04,1011010402,水生根茎类,6.398,6.398,0.0,65.3256,2,10.2103,6.0455
2022-05-04,1011010501,茄类,44.495000000000005,44.495000000000005,0.0,334.22040000000004,4,7.5114,6.4354
2022-05-04,1011010504,辣椒类,51.194,51.194,0.0,494.59180000000003,6,9.6611,4.848
2022-05-04,1011010801,食用菌,27.070999999999998,27.070999999999998,0.0,219.63580000000002,4,8.1133,4.7669
2022-05-05,1011010101,花叶类,90.652,90.652,0.0,559.9934000000001,15,6.1774,3.6994
2022-05-05,1011010201,花菜类,18.79,18.79,0.0,151.748,1,8.076,5.81
2022-05-05,1011010402,水生根茎类,1.193,1.193,0.0,13.7306,3,11.5093,8.2368
2022-05-05,1011010501,茄类,26.05,26.05,0.0,210.7572,4,8.0905,6.7965
2022-05-05,1011010504,辣椒类,32.252,32.252,0.0,311.6298,6,9.6623,5.0605
2022-05-05,1011010801,食用菌,16.992,16.992,0.0,136.4112,4,8.028,4.8291
2022-05-06,1011010101,花叶类,95.683,95.683,0.0,596.7356,15,6.2366,3.6697
2022-05-06,1011010201,花菜类,20.488,20.488,0.0,168.0296,1,8.2014,3.4
2022-05-06,1011010402,水生根茎类,3.42,3.42,0.0,37.1198,3,10.8537,7.3497
2022-05-06,1011010501,茄类,32.15,32.15,0.0,237.96839999999997,3,7.4018,6.4183
2022-05-06,1011010504,辣椒类,56.612,56.612,0.0,430.03499999999997,6,7.5962,5.1705
2022-05-06,1011010801,食用菌,19.454,19.454,0.0,183.5774,4,9.4365,5.9457
2022-05-07,1011010101,花叶类,113.896,113.896,0.0,720.4954,15,6.3259,3.7646
2022-05-07,1011010201,花菜类,23.375,23.375,0.0,140.25,1,6.0,3.2
2022-05-07,1011010402,水生根茎类,4.66,4.66,0.0,47.6844,3,10.2327,6.6294
2022-05-07,1011010501,茄类,34.564,34.564,0.0,317.1292,6,9.1752,6.8808
2022-05-07,1011010504,辣椒类,86.212,86.212,0.0,548.458,5,6.3617,4.382
2022-05-07,1011010801,食用菌,34.837,34.837,0.0,240.7726,5,6.9114,4.2164
2022-05-08,1011010101,花叶类,116.51899999999999,116.51899999999999,0.0,746.6143999999999,15,6.4077,3.7809
2022-05-08,1011010201,花菜类,42.607,42.607,0.0,255.642,1,6.0,4.32
2022-05-08,1011010402,水生根茎类,4.476,4.476,0.0,48.5658,3,10.8503,6.8658
2022-05-08,1011010501,茄类,33.433,33.433,0.0,285.32399999999996,5,8.5342,6.9295
2022-05-08,1011010504,辣椒类,86.554,86.554,0.0,579.6204,5,6.6966,3.948
2022-05-08,1011010801,食用菌,35.067,35.067,0.0,331.52660000000003,4,9.4541,5.8444
2022-05-09,1011010101,花叶类,91.68,91.68,0.0,638.0502,15,6.9595,3.8673
2022-05-09,1011010201,花菜类,29.087,29.087,0.0,232.696,1,8.0,5.85
2022-05-09,1011010402,水生根茎类,3.538,3.538,0.0,43.7094,3,12.3543,8.6241
2022-05-09,1011010501,茄类,34.866,34.866,0.0,289.986,5,8.3172,5.9793
2022-05-09,1011010504,辣椒类,55.772999999999996,55.772999999999996,0.0,399.5404,5,7.1637,4.2167
2022-05-09,1011010801,食用菌,34.581,34.581,0.0,275.9038,6,7.9785,4.8856
2022-05-10,1011010101,花叶类,95.42,95.42,0.0,603.1856,14,6.3214,3.7557
2022-05-10,1011010201,花菜类,22.638,22.638,0.0,181.104,1,8.0,4.42
2022-05-10,1011010402,水生根茎类,5.181,5.181,0.0,63.3828,4,12.2337,8.3985
2022-05-10,1011010501,茄类,13.224,13.224,0.0,146.094,4,11.0476,6.8176
2022-05-10,1011010504,辣椒类,59.294000000000004,59.294000000000004,0.0,401.5956,5,6.773,4.4497
2022-05-10,1011010801,食用菌,9.417,9.417,0.0,138.35660000000001,3,14.6922,9.2608
2022-05-11,1011010101,花叶类,86.213,86.213,0.0,550.5192000000001,11,6.3856,3.7544
2022-05-11,1011010201,花菜类,19.261,19.261,0.0,154.088,1,8.0,5.2
2022-05-11,1011010402,水生根茎类,2.043,2.043,0.0,67.62060000000001,3,33.0987,29.3796
2022-05-11,1011010501,茄类,15.419,15.419,0.0,162.63,4,10.5474,7.2242
2022-05-11,1011010504,辣椒类,42.635,42.635,0.0,294.04080000000005,4,6.8967,4.6644
2022-05-11,1011010801,食用菌,20.87,20.87,0.0,229.32600000000002,3,10.9883,7.1995
2022-05-12,1011010101,花叶类,79.619,79.619,0.0,551.1759999999999,11,6.9227,4.1116
2022-05-12,1011010201,花菜类,24.59,24.59,0.0,196.72,1,8.0,5.5
2022-05-12,1011010402,水生根茎类,5.134,5.134,0.0,60.387,4,11.7622,7.9582
2022-05-12,1011010501,茄类,22.173,22.173,0.0,193.796,4,8.7402,6.506
2022-05-12,1011010504,辣椒类,37.193000000000005,37.193000000000005,0.0,280.3704,5,7.5383,4.8361
2022-05-12,1011010801,食用菌,21.925,21.925,0.0,166.815,4,7.6085,4.8789
2022-05-13,1011010101,花叶类,102.98,102.98,0.0,705.4628,13,6.8505,4.0016
2022-05-13,1011010201,花菜类,21.993,21.993,0.0,175.944,1,8.0,5.44
2022-05-13,1011010402,水生根茎类,2.792,2.792,0.0,65.25,3,23.3703,13.1946
2022-05-13,1011010501,茄类,45.528,45.528,0.0,383.834,5,8.4307,6.2164
2022-05-13,1011010504,辣椒类,58.386,58.386,0.0,451.2604,5,7.7289,4.8069
2022-05-13,1011010801,食用菌,26.1,26.1,0.0,206.28,6,7.9035,5.0077
2022-05-14,1011010101,花叶类,159.404,159.404,0.0,1153.6584,14,7.2373,4.3103
2022-05-14,1011010201,花菜类,48.521,48.521,0.0,388.168,1,8.0,5.43
2022-05-14,1011010402,水生根茎类,11.341000000000001,11.341000000000001,0.0,126.3278,4,11.139,7.0052
2022-05-14,1011010501,茄类,51.014,51.014,0.0,498.366,5,9.7692,5.971
2022-05-14,1011010504,辣椒类,79.242,79.242,0.0,524.406,5,6.6178,4.161
2022-05-14,1011010801,食用菌,26.77,26.77,0.0,298.1148,5,11.1362,7.3256
2022-05-15,1011010101,花叶类,156.705,157.108,0.403,1007.5424,15,6.4284,3.7614
2022-05-15,1011010201,花菜类,43.781,43.781,0.0,350.248,1,8.0,5.61
2022-05-15,1011010402,水生根茎类,6.072000000000001,6.072000000000001,0.0,66.1178,3,10.889,7.6497
2022-05-15,1011010501,茄类,43.626999999999995,43.626999999999995,0.0,411.374,4,9.4293,6.1843
2022-05-15,1011010504,辣椒类,63.751000000000005,63.751000000000005,0.0,451.3036,5,7.0792,4.1874
2022-05-15,1011010801,食用菌,34.51,34.51,0.0,266.3264,5,7.7174,5.0175
2022-05-16,1011010101,花叶类,82.78,82.78,0.0,552.7604,14,6.6775,3.9185
2022-05-16,1011010201,花菜类,23.633,23.633,0.0,189.064,1,8.0,5.45
2022-05-16,1011010402,水生根茎类,4.637,4.637,0.0,63.253,4,13.6409,9.42
2022-05-16,1011010501,茄类,19.412,19.412,0.0,167.984,5,8.6536,5.7728
2022-05-16,1011010504,辣椒类,41.681,41.681,0.0,299.7452,5,7.1914,4.2105
2022-05-16,1011010801,食用菌,18.527,18.527,0.0,165.0346,3,8.9078,5.8324
2022-05-17,1011010101,花叶类,67.12,67.12,0.0,440.54380000000003,13,6.5635,4.0506
2022-05-17,1011010201,花菜类,15.163,15.163,0.0,121.304,1,8.0,6.1
2022-05-17,1011010402,水生根茎类,1.853,1.853,0.0,33.738,4,18.2072,13.5633
2022-05-17,1011010501,茄类,23.194000000000003,23.194000000000003,0.0,208.35399999999998,4,8.9831,5.886
2022-05-17,1011010504,辣椒类,41.52,41.52,0.0,291.5116,5,7.021,4.3978
2022-05-17,1011010801,食用菌,12.789,12.789,0.0,120.44839999999999,5,9.4181,5.9455
2022-05-18,1011010101,花叶类,92.724,92.724,0.0,625.0178000000001,15,6.7406,4.2457
2022-05-18,1011010201,花菜类,20.24,20.24,0.0,161.92,1,8.0,5.96
2022-05-18,1011010402,水生根茎类,0.9259999999999999,0.9259999999999999,0.0,8.334,1,9.0,5.8
2022-05-18,1011010501,茄类,21.794,21.794,0.0,208.002,3,9.544,5.875
2022-05-18,1011010504,辣椒类,40.714,40.714,0.0,282.69759999999997,5,6.9435,4.2869
2022-05-18,1011010801,食用菌,20.598,20.598,0.0,188.24040000000002,3,9.1388,6.0284
2022-05-19,1011010101,花叶类,92.356,92.356,0.0,599.575,15,6.492,4.1674
2022-05-19,1011010201,花菜类,17.603,17.603,0.0,140.824,1,8.0,5.61
2022-05-19,1011010402,水生根茎类,3.425,3.425,0.0,45.153400000000005,2,13.1835,9.5392
2022-05-19,1011010501,茄类,21.799,21.799,0.0,201.164,4,9.2281,5.7648
2022-05-19,1011010504,辣椒类,31.665999999999997,31.665999999999997,0.0,253.30599999999998,5,7.9993,4.4057
2022-05-19,1011010801,食用菌,13.195,13.195,0.0,195.661,3,14.8284,9.8025
2022-05-20,1011010101,花叶类,90.647,90.647,0.0,624.334,13,6.8875,4.3259
2022-05-20,1011010201,花菜类,13.908,13.908,0.0,127.9536,1,9.2,5.59
2022-05-20,1011010402,水生根茎类,3.575,3.575,0.0,59.695800000000006,3,16.6981,10.6673
2022-05-20,1011010501,茄类,22.675,22.675,0.0,215.24,5,9.4924,5.957
